,Title,Artist,Genre,Url,Happy,Sad,Energized,Relaxed,Nostalgic,Romantic,Angry,Focused,Inspired,Melancholic,Peaceful,Anxious,Confident,Dreamy,Lonely
1284,I Love You So,The Walters,Rock_Overseas,https://www.youtube.com/watch?v=NwFVSclD_uc&pp=ygUfSSBMb3ZlIFlvdSBTbyBUaGUgV2FsdGVycyBhdWRpbw%3D%3D,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1285,Creep,Radiohead,Rock_Overseas,https://www.youtube.com/watch?v=fAuT8_dboWo&pp=ygUVQ3JlZXAgUmFkaW9oZWFkIGF1ZGlv,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1286,Everglow,Coldplay,Rock_Overseas,https://www.youtube.com/watch?v=2PFE2IJhlhQ&pp=ygUXRXZlcmdsb3cgQ29sZHBsYXkgYXVkaW8%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
1287,Enemy (from the series Arcane League of Legends),League of Legends,Rock_Overseas,https://www.youtube.com/watch?v=IOrbP1OqNsg&pp=ygVIRW5lbXkgKGZyb20gdGhlIHNlcmllcyBBcmNhbmUgTGVhZ3VlIG9mIExlZ2VuZHMpIExlYWd1ZSBvZiBMZWdlbmRzIGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1288,The Great Escape,Boys Like Girls,Rock_Overseas,https://www.youtube.com/watch?v=e5W9NstuguI&pp=ygUmVGhlIEdyZWF0IEVzY2FwZSBCb3lzIExpa2UgR2lybHMgYXVkaW8%3D,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
1289,We Are Young (feat. Janelle Monáe),Fun.,Rock_Overseas,https://www.youtube.com/watch?v=nq2ekIMMYXA&pp=ygUuV2UgQXJlIFlvdW5nIChmZWF0LiBKYW5lbGxlIE1vbsOhZSkgRnVuLiBhdWRpbw%3D%3D,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1290,Maps,Maroon 5,Rock_Overseas,https://www.youtube.com/watch?v=xj6fHiF8Osg&pp=ygUTTWFwcyBNYXJvb24gNSBhdWRpbw%3D%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1291,Natural,Imagine Dragons,Rock_Overseas,https://www.youtube.com/watch?v=9BPfyhhv7-c&pp=ygUdTmF0dXJhbCBJbWFnaW5lIERyYWdvbnMgYXVkaW8%3D,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
1292,Beggin',Måneskin,Rock_Overseas,https://www.youtube.com/watch?v=cIuYFCAJ2a8&pp=ygUXQmVnZ2luJyBNw6VuZXNraW4gYXVkaW8%3D,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1293,Little Bit of Love,Tom Grennan,Rock_Overseas,https://www.youtube.com/watch?v=5oRQXswScgQ&pp=ygUkTGl0dGxlIEJpdCBvZiBMb3ZlIFRvbSBHcmVubmFuIGF1ZGlv,,,,,,,,,,,,,,,
1294,Bones,Imagine Dragons,Rock_Overseas,https://www.youtube.com/watch?v=mb-Cnwi9BqA&pp=ygUbQm9uZXMgSW1hZ2luZSBEcmFnb25zIGF1ZGlv,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
1295,Fix You,Coldplay,Rock_Overseas,https://www.youtube.com/watch?v=uUv5Z3HFHpU&pp=ygUWRml4IFlvdSBDb2xkcGxheSBhdWRpbw%3D%3D,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
1296,Youngblood,5 Seconds of Summer,Rock_Overseas,https://www.youtube.com/watch?v=nK_OAW47Brw&pp=ygUkWW91bmdibG9vZCA1IFNlY29uZHMgb2YgU3VtbWVyIGF1ZGlv,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
1297,Bohemian Rhapsody (2011 Remaster),Queen,Rock_Overseas,https://www.youtube.com/watch?v=xG16sdjLtc0&pp=ygUtQm9oZW1pYW4gUmhhcHNvZHkgKDIwMTEgUmVtYXN0ZXIpIFF1ZWVuIGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1298,When Will My Life Begin? (From &quot;Tangled&quot; / Soundtrack Version),Mandy Moore,Rock_Overseas,https://www.youtube.com/watch?v=RMyriShiofs&pp=ygVSV2hlbiBXaWxsIE15IExpZmUgQmVnaW4_IChGcm9tICI7VGFuZ2xlZCI7IC8gU291bmR0cmFjayBWZXJzaW9uKSBNYW5keSBNb29yZSBhdWRpbw%3D%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
1299,How Long Will I Love You,Ellie Goulding,Rock_Overseas,https://www.youtube.com/watch?v=B2KKcjSOBmk&pp=ygUtSG93IExvbmcgV2lsbCBJIExvdmUgWW91IEVsbGllIEdvdWxkaW5nIGF1ZGlv,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1
1300,No Surprises,Radiohead,Rock_Overseas,https://www.youtube.com/watch?v=LBt60dfwEBY&pp=ygUcTm8gU3VycHJpc2VzIFJhZGlvaGVhZCBhdWRpbw%3D%3D,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1301,"RISE (Feat. The Glitch Mob, Mako &amp; The Word Alive)",League of Legends,Rock_Overseas,https://www.youtube.com/watch?v=fB8TyLTD7EE&pp=ygUhUklTRSAoRmVhdC4gVGhlIEdsaXRjaCBNb2IsIE1ha28g,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1302,Sk8er Boi,Avril Lavigne,Rock_Overseas,https://www.youtube.com/watch?v=HagqouQV648&pp=ygUdU2s4ZXIgQm9pIEF2cmlsIExhdmlnbmUgYXVkaW8%3D,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
1303,Homage,Mild High Club,Rock_Overseas,https://www.youtube.com/watch?v=oRGDhgITetc&pp=ygUbSG9tYWdlIE1pbGQgSGlnaCBDbHViIGF1ZGlv,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0
1304,Animals,Maroon 5,Rock_Overseas,https://www.youtube.com/watch?v=7BJ3ZXpserc&pp=ygUWQW5pbWFscyBNYXJvb24gNSBhdWRpbw%3D%3D,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1305,Man on a Mission,Oh The Larceny,Rock_Overseas,https://www.youtube.com/watch?v=OckkpXgYpvc&pp=ygUlTWFuIG9uIGEgTWlzc2lvbiBPaCBUaGUgTGFyY2VueSBhdWRpbw%3D%3D,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
1306,The Phoenix,Fall Out Boy,Rock_Overseas,https://www.youtube.com/watch?v=vRNXllg77Zo&pp=ygUeVGhlIFBob2VuaXggRmFsbCBPdXQgQm95IGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1307,Basket Case,Green Day,Rock_Overseas,https://www.youtube.com/watch?v=AJDiYxKSAqQ&pp=ygUbQmFza2V0IENhc2UgR3JlZW4gRGF5IGF1ZGlv,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
1308,Sweet Child O' Mine,Guns N' Roses,Rock_Overseas,https://www.youtube.com/watch?v=aEMool3DlIU&pp=ygUnU3dlZXQgQ2hpbGQgTycgTWluZSBHdW5zIE4nIFJvc2VzIGF1ZGlv,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1309,Champagne Supernova,Oasis,Rock_Overseas,https://www.youtube.com/watch?v=J-jM4EIyteM&pp=ygUfQ2hhbXBhZ25lIFN1cGVybm92YSBPYXNpcyBhdWRpbw%3D%3D,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
1310,Wonderwall,Oasis,Rock_Overseas,https://www.youtube.com/watch?v=PoJh4JNedns&pp=ygUWV29uZGVyd2FsbCBPYXNpcyBhdWRpbw%3D%3D,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
1311,HEY CHILD,X Ambassadors,Rock_Overseas,https://www.youtube.com/watch?v=jFpxB6vqzgs&pp=ygUdSEVZIENISUxEIFggQW1iYXNzYWRvcnMgYXVkaW8%3D,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1312,Gravity,John Mayer,Rock_Overseas,https://www.youtube.com/watch?v=_iGOWk-r614&pp=ygUYR3Jhdml0eSBKb2huIE1heWVyIGF1ZGlv,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
1313,Let It Be (Remastered 2009),The Beatles,Rock_Overseas,https://www.youtube.com/watch?v=QDYfEBY9NM4&pp=ygUtTGV0IEl0IEJlIChSZW1hc3RlcmVkIDIwMDkpIFRoZSBCZWF0bGVzIGF1ZGlv,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
1314,K.,Cigarettes After Sex,Rock_Overseas,https://www.youtube.com/watch?v=L4sbDxR22z4&pp=ygUdSy4gQ2lnYXJldHRlcyBBZnRlciBTZXggYXVkaW8%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1315,Hotel California (2013 Remaster),Eagles,Rock_Overseas,https://www.youtube.com/watch?v=Br3KkvgMAZY&pp=ygUtSG90ZWwgQ2FsaWZvcm5pYSAoMjAxMyBSZW1hc3RlcikgRWFnbGVzIGF1ZGlv,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
1316,Bad Feeling (Oompa Loompa) (Explicit Ver.),Jagwar Twin,Rock_Overseas,https://www.youtube.com/watch?v=lwna2o2E-GE&pp=ygU8QmFkIEZlZWxpbmcgKE9vbXBhIExvb21wYSkgKEV4cGxpY2l0IFZlci4pIEphZ3dhciBUd2luIGF1ZGlv,,,,,,,,,,,,,,,
1317,Smells Like Teen Spirit,Nirvana,Rock_Overseas,https://www.youtube.com/watch?v=JyGNABrosb8&pp=ygUlU21lbGxzIExpa2UgVGVlbiBTcGlyaXQgTmlydmFuYSBhdWRpbw%3D%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1318,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance),Maroon 5,Rock_Overseas,https://www.youtube.com/watch?v=iEPTlhBmwRg&pp=ygVpTW92ZXMgTGlrZSBKYWdnZXIgKEZlYXQuIENocmlzdGluYSBBZ3VpbGVyYSkgKFN0dWRpbyBSZWNvcmRpbmcgRnJvbSBUaGUgVm9pY2UgUGVyZm9ybWFuY2UpIE1hcm9vbiA1IGF1ZGlv,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1319,Time-Bomb,All Time Low,Rock_Overseas,https://www.youtube.com/watch?v=xkgNsE9Uhzc&pp=ygUcVGltZS1Cb21iIEFsbCBUaW1lIExvdyBhdWRpbw%3D%3D,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1320,Shut Up And Dance,Walk The Moon,Rock_Overseas,https://www.youtube.com/watch?v=nbcCG7PkI18&pp=ygUlU2h1dCBVcCBBbmQgRGFuY2UgV2FsayBUaGUgTW9vbiBhdWRpbw%3D%3D,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1321,Sleep Well,d4vd,Rock_Overseas,https://www.youtube.com/watch?v=iTWYa0t5COk&pp=ygUVU2xlZXAgV2VsbCBkNHZkIGF1ZGlv,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1322,Yellow,Coldplay,Rock_Overseas,https://www.youtube.com/watch?v=tdVAqxNLXiw&pp=ygUVWWVsbG93IENvbGRwbGF5IGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1323,I Just Wanted You,Openside,Rock_Overseas,https://www.youtube.com/watch?v=jSMu6B5BzMw&pp=ygUgSSBKdXN0IFdhbnRlZCBZb3UgT3BlbnNpZGUgYXVkaW8%3D,,,,,,,,,,,,,,,
1324,Take Me To Church,Hozier,Rock_Overseas,https://www.youtube.com/watch?v=1kYgXOrA3Jc&pp=ygUeVGFrZSBNZSBUbyBDaHVyY2ggSG96aWVyIGF1ZGlv,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1325,Take on Me,A-ha,Rock_Overseas,https://www.youtube.com/watch?v=WC2TWAmw2FM&pp=ygUVVGFrZSBvbiBNZSBBLWhhIGF1ZGlv,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
1326,The Scientist,Coldplay,Rock_Overseas,https://www.youtube.com/watch?v=zVyvpladEms&pp=ygUcVGhlIFNjaWVudGlzdCBDb2xkcGxheSBhdWRpbw%3D%3D,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1
1327,Walking The Wire,Imagine Dragons,Rock_Overseas,https://www.youtube.com/watch?v=1nv9br7P7g0&pp=ygUmV2Fsa2luZyBUaGUgV2lyZSBJbWFnaW5lIERyYWdvbnMgYXVkaW8%3D,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0
1328,No One Else Like You,Adam Levine,Rock_Overseas,https://www.youtube.com/watch?v=xYWZfCjK8wE&pp=ygUmTm8gT25lIEVsc2UgTGlrZSBZb3UgQWRhbSBMZXZpbmUgYXVkaW8%3D,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0
1329,Demons,Imagine Dragons,Rock_Overseas,https://www.youtube.com/watch?v=pvrkfb1C4tE&pp=ygUcRGVtb25zIEltYWdpbmUgRHJhZ29ucyBhdWRpbw%3D%3D,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1330,I Was Born To Love You,Queen,Rock_Overseas,https://www.youtube.com/watch?v=FrdnxDUZDqo&pp=ygUiSSBXYXMgQm9ybiBUbyBMb3ZlIFlvdSBRdWVlbiBhdWRpbw%3D%3D,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1331,A Sky Full of Stars,Coldplay,Rock_Overseas,https://www.youtube.com/watch?v=zp7NtW_hKJI&pp=ygUiQSBTa3kgRnVsbCBvZiBTdGFycyBDb2xkcGxheSBhdWRpbw%3D%3D,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1332,It's My Life,Bon Jovi,Rock_Overseas,https://www.youtube.com/watch?v=rcq_mlS1DAU&pp=ygUbSXQncyBNeSBMaWZlIEJvbiBKb3ZpIGF1ZGlv,,,,,,,,,,,,,,,
1333,What's Up?,4 Non Blondes,Rock_Overseas,https://www.youtube.com/watch?v=LRx8_mdaAg8&pp=ygUeV2hhdCdzIFVwPyA0IE5vbiBCbG9uZGVzIGF1ZGlv,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1334,This Love,Maroon 5,Rock_Overseas,https://www.youtube.com/watch?v=f2e5Nvcdv7s&pp=ygUYVGhpcyBMb3ZlIE1hcm9vbiA1IGF1ZGlv,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
1335,Last Night On Earth,Green Day,Rock_Overseas,https://www.youtube.com/watch?v=xg_Y7Or_hWM&ab_channel=GreenDay-Topic,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1336,One More Night,Maroon 5,Rock_Overseas,https://www.youtube.com/watch?v=7CPYoGtI75Q&pp=ygUdT25lIE1vcmUgTmlnaHQgTWFyb29uIDUgYXVkaW8%3D,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1337,Bad Liar,Imagine Dragons,Rock_Overseas,https://www.youtube.com/watch?v=a40XLhSUREo&pp=ygUeQmFkIExpYXIgSW1hZ2luZSBEcmFnb25zIGF1ZGlv,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1338,Centuries,Fall Out Boy,Rock_Overseas,https://www.youtube.com/watch?v=x1ckRXQFvdk&pp=ygUcQ2VudHVyaWVzIEZhbGwgT3V0IEJveSBhdWRpbw%3D%3D,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1339,Apocalypse,Cigarettes After Sex,Rock_Overseas,https://www.youtube.com/watch?v=sElE_BfQ67s&pp=ygUlQXBvY2FseXBzZSBDaWdhcmV0dGVzIEFmdGVyIFNleCBhdWRpbw%3D%3D,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0
1340,Coffee,beabadoobee,Rock_Overseas,https://www.youtube.com/watch?v=C6CeA6vRtW4&pp=ygUYQ29mZmVlIGJlYWJhZG9vYmVlIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1341,Sweet,Cigarettes After Sex,Rock_Overseas,https://www.youtube.com/watch?v=pZ31pyTZdh0&pp=ygUgU3dlZXQgQ2lnYXJldHRlcyBBZnRlciBTZXggYXVkaW8%3D,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1342,Love Of My Life (Remastered 2011),Queen,Rock_Overseas,https://www.youtube.com/watch?v=uXKaoX4mkNg&pp=ygUtTG92ZSBPZiBNeSBMaWZlIChSZW1hc3RlcmVkIDIwMTEpIFF1ZWVuIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1343,Imagine (Remastered 2010),John Lennon,Rock_Overseas,https://www.youtube.com/watch?v=EcPsB6PwaiE&pp=ygUrSW1hZ2luZSAoUmVtYXN0ZXJlZCAyMDEwKSBKb2huIExlbm5vbiBhdWRpbw%3D%3D,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
1344,Legend,The Score,Rock_Overseas,https://www.youtube.com/watch?v=jecQcgbyetw&pp=ygUWTGVnZW5kIFRoZSBTY29yZSBhdWRpbw%3D%3D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1345,Good Time,Owl City,Rock_Overseas,https://www.youtube.com/watch?v=MpfSEZLuWxY&pp=ygUYR29vZCBUaW1lIE93bCBDaXR5IGF1ZGlv,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1346,Tell Me If You Wanna Go Home,Keira Knightley,Rock_Overseas,https://www.youtube.com/watch?v=Tk1G5DVWRp8&pp=ygUyVGVsbCBNZSBJZiBZb3UgV2FubmEgR28gSG9tZSBLZWlyYSBLbmlnaHRsZXkgYXVkaW8%3D,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1347,High and Dry,Radiohead,Rock_Overseas,https://www.youtube.com/watch?v=7qFfFVSerQo&pp=ygUcSGlnaCBhbmQgRHJ5IFJhZGlvaGVhZCBhdWRpbw%3D%3D,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1348,I Will (Remastered 2009),The Beatles,Rock_Overseas,https://www.youtube.com/watch?v=p-abNGP1BK4&pp=ygUqSSBXaWxsIChSZW1hc3RlcmVkIDIwMDkpIFRoZSBCZWF0bGVzIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1349,Back In Black,AC/DC,Rock_Overseas,https://www.youtube.com/watch?v=zjx0D1Ivy-Q&pp=ygUZQmFjayBJbiBCbGFjayBBQy9EQyBhdWRpbw%3D%3D,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1350,Somewhere,Hauskey,Rock_Overseas,https://www.youtube.com/watch?v=wFPGZl84Gss&pp=ygUXU29tZXdoZXJlIEhhdXNrZXkgYXVkaW8%3D,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
1351,Zombie,The Cranberries,Rock_Overseas,https://www.youtube.com/watch?v=xJsf3LuiAmg&pp=ygUcWm9tYmllIFRoZSBDcmFuYmVycmllcyBhdWRpbw%3D%3D,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1352,A Step You Can’t Take Back,Keira Knightley,Rock_Overseas,https://www.youtube.com/watch?v=--byHxoPRwQ&pp=ygUyQSBTdGVwIFlvdSBDYW7igJl0IFRha2UgQmFjayBLZWlyYSBLbmlnaHRsZXkgYXVkaW8%3D,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1353,Life Goes On,Oliver Tree,Rock_Overseas,https://www.youtube.com/watch?v=SPmIr5Y8kqY&pp=ygUeTGlmZSBHb2VzIE9uIE9saXZlciBUcmVlIGF1ZGlv,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
1354,Wake Me up When September Ends,Green Day,Rock_Overseas,https://www.youtube.com/watch?v=rdpBZ5_b48g&pp=ygUuV2FrZSBNZSB1cCBXaGVuIFNlcHRlbWJlciBFbmRzIEdyZWVuIERheSBhdWRpbw%3D%3D,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1355,Bad Day,Daniel Powter,Rock_Overseas,https://www.youtube.com/watch?v=gZLGVNNNH8s&pp=ygUbQmFkIERheSBEYW5pZWwgUG93dGVyIGF1ZGlv,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1356,You're Gonna Live Forever in Me,John Mayer,Rock_Overseas,https://www.youtube.com/watch?v=08Ndzf5-HxI&pp=ygUwWW91J3JlIEdvbm5hIExpdmUgRm9yZXZlciBpbiBNZSBKb2huIE1heWVyIGF1ZGlv,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1
1357,Radioactive,Imagine Dragons,Rock_Overseas,https://www.youtube.com/watch?v=CAEUnn0HNLM&pp=ygUhUmFkaW9hY3RpdmUgSW1hZ2luZSBEcmFnb25zIGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1358,Hey Jude (Remastered 2015),The Beatles,Rock_Overseas,https://www.youtube.com/watch?v=mQER0A0ej0M&pp=ygUsSGV5IEp1ZGUgKFJlbWFzdGVyZWQgMjAxNSkgVGhlIEJlYXRsZXMgYXVkaW8%3D,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
1359,Time is Running Out,Muse,Rock_Overseas,https://www.youtube.com/watch?v=URYhXY5R0rQ&pp=ygUeVGltZSBpcyBSdW5uaW5nIE91dCBNdXNlIGF1ZGlv,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1360,Immortals (From &quot;Big Hero 6&quot;/Soundtrack),Fall Out Boy,Rock_Overseas,https://www.youtube.com/watch?v=PHn5Q7hCjxw&pp=ygU9SW1tb3J0YWxzIChGcm9tICI7QmlnIEhlcm8gNiI7L1NvdW5kdHJhY2spIEZhbGwgT3V0IEJveSBhdWRpbw%3D%3D,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1361,Stand By Me,Oasis,Rock_Overseas,https://www.youtube.com/watch?v=AhM8nl3obLw&pp=ygUXU3RhbmQgQnkgTWUgT2FzaXMgYXVkaW8%3D,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1362,I Love You 3000,Stephanie Poetri,Rock_Overseas,https://www.youtube.com/watch?v=cPkE0IbDVs4&pp=ygUmSSBMb3ZlIFlvdSAzMDAwIFN0ZXBoYW5pZSBQb2V0cmkgYXVkaW8%3D,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0
1363,Phoenix,Chrissy Costanza,Rock_Overseas,https://www.youtube.com/watch?v=XTKBYfyNMdQ&pp=ygUeUGhvZW5peCBDaHJpc3N5IENvc3RhbnphIGF1ZGlv,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
1364,Don't Stop Me Now,Queen,Rock_Overseas,https://www.youtube.com/watch?v=hBp4dgE7Bho&pp=ygUdRG9uJ3QgU3RvcCBNZSBOb3cgUXVlZW4gYXVkaW8%3D,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1365,Always,Bon Jovi,Rock_Overseas,https://www.youtube.com/watch?v=XK76f3VBerg&pp=ygUVQWx3YXlzIEJvbiBKb3ZpIGF1ZGlv,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
1366,Christmas Saves The Year,twenty one pilots,Rock_Overseas,https://www.youtube.com/watch?v=K80bDcV8b5U&pp=ygUwQ2hyaXN0bWFzIFNhdmVzIFRoZSBZZWFyIHR3ZW50eSBvbmUgcGlsb3RzIGF1ZGlv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Happy Christmas (War Is Over),Maroon 5,Rock_Overseas,https://www.youtube.com/watch?v=TIO7rOvC1aM&pp=ygUsSGFwcHkgQ2hyaXN0bWFzIChXYXIgSXMgT3ZlcikgTWFyb29uIDUgYXVkaW8%3D,,,,,,,,,,,,,,,
1368,Christmas Every Day,Simple Plan,Rock_Overseas,https://www.youtube.com/watch?v=IS2BLujzINk&pp=ygUlQ2hyaXN0bWFzIEV2ZXJ5IERheSBTaW1wbGUgUGxhbiBhdWRpbw%3D%3D,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
1369,Wonderful Christmastime,Blossoms,Rock_Overseas,https://www.youtube.com/watch?v=3w9VLlrjRCE&pp=ygUmV29uZGVyZnVsIENocmlzdG1hc3RpbWUgQmxvc3NvbXMgYXVkaW8%3D,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
1370,Christmas Isn’t Christmas,Bon Jovi,Rock_Overseas,https://www.youtube.com/watch?v=zcr2uNnIPYA&pp=ygUqQ2hyaXN0bWFzIElzbuKAmXQgQ2hyaXN0bWFzIEJvbiBKb3ZpIGF1ZGlv,,,,,,,,,,,,,,,
1371,"Warriors (Feat. 2WEI, Edda Hayes)",League of Legends,Rock_Overseas,https://www.youtube.com/watch?v=pEZIYGN5HIo&pp=ygU5V2FycmlvcnMgKEZlYXQuIDJXRUksIEVkZGEgSGF5ZXMpIExlYWd1ZSBvZiBMZWdlbmRzIGF1ZGlv,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1372,Merry Merry Christmas Everyone,Jon McLaughlin,Rock_Overseas,https://www.youtube.com/watch?v=Bb4eawgzH5Q&pp=ygUzTWVycnkgTWVycnkgQ2hyaXN0bWFzIEV2ZXJ5b25lIEpvbiBNY0xhdWdobGluIGF1ZGlv,,,,,,,,,,,,,,,
1373,Destination Freestyle (feat. King Vvibe),Crash Adams,Rock_Overseas,https://www.youtube.com/watch?v=f8d9J7SOJwU&pp=ygU6RGVzdGluYXRpb24gRnJlZXN0eWxlIChmZWF0LiBLaW5nIFZ2aWJlKSBDcmFzaCBBZGFtcyBhdWRpbw%3D%3D,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1374,Now And Then,The Beatles,Rock_Overseas,https://www.youtube.com/watch?v=AW55J2zE3N4&pp=ygUeTm93IEFuZCBUaGVuIFRoZSBCZWF0bGVzIGF1ZGlv,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1375,Yesterday (Remastered 2009),The Beatles,Rock_Overseas,https://www.youtube.com/watch?v=NrgmdOz227I&pp=ygUtWWVzdGVyZGF5IChSZW1hc3RlcmVkIDIwMDkpIFRoZSBCZWF0bGVzIGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
1376,She's Gone,Steelheart,Rock_Overseas,https://www.youtube.com/watch?v=6weqtyTtHYc&pp=ygUbU2hlJ3MgR29uZSBTdGVlbGhlYXJ0IGF1ZGlv,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1377,The Man Who Can't Be Moved,The Script,Rock_Overseas,https://www.youtube.com/watch?v=pzrOixIQB3s&pp=ygUrVGhlIE1hbiBXaG8gQ2FuJ3QgQmUgTW92ZWQgVGhlIFNjcmlwdCBhdWRpbw%3D%3D,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
1378,Rich Love,Seeb,Rock_Overseas,https://www.youtube.com/watch?v=sJ6hAQjW9Aw&pp=ygUUUmljaCBMb3ZlIFNlZWIgYXVkaW8%3D,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
1379,Fire on Up,Paper Kings,Rock_Overseas,https://www.youtube.com/watch?v=BO_qliP3z4E&pp=ygUcRmlyZSBvbiBVcCBQYXBlciBLaW5ncyBhdWRpbw%3D%3D,,,,,,,,,,,,,,,
1380,BOOM,X Ambassadors,Rock_Overseas,https://www.youtube.com/watch?v=Ge6XEOnRJqs&pp=ygUYQk9PTSBYIEFtYmFzc2Fkb3JzIGF1ZGlv,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
1381,Goodbye Yellow Brick Road (Remastered 2014),Elton John,Rock_Overseas,https://www.youtube.com/watch?v=wy709iNG6i8&pp=ygU8R29vZGJ5ZSBZZWxsb3cgQnJpY2sgUm9hZCAoUmVtYXN0ZXJlZCAyMDE0KSBFbHRvbiBKb2huIGF1ZGlv,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
